user_id,show_id,rating,title
74,2774,3.7,7SEEDS
74,8711,5.0,Weeds on Fire
74,243,5.0,Everything Will Be Fine
75,5104,5.0,The Climb
75,8337,1.0,The Hatred
75,5498,5.0,A Yellow Bird
75,8024,3.9,Single
75,4713,2.7,Baaghi
75,4305,3.0,Inside the Real Narcos
75,2288,2.0,Shaitan
75,3808,5.0,1994
75,7745,2.6,"Pizza, birra, faso"
75,1352,4.2,Tiffany Haddish Presents: They Ready
75,2533,4.6,Fan of Amoory
75,8286,4.4,The Eichmann Show
75,3705,2.2,Instant Hotel
75,1466,3.0,The Minimalists: Less Is Now
75,4804,1.8,Somewhere Between
75,2292,2.7,Little Singham
75,6414,1.1,Can't Hardly Wait
75,6638,4.8,Down The Fence
75,6496,2.2,Cleopatra Jones
75,3480,5.0,TUNA GIRL
76,5030,3.8,Hitler's Circle of Evil
76,2999,3.9,The Ghost Bride
76,1283,4.6,The Conjuring
76,8163,2.5,Temporada de Caza
76,1252,3.0,How to Be Really Bad
76,8436,2.8,The Negro Soldier
76,518,3.6,Har Kisse Ke Hisse: Kaamyaab
76,2970,4.8,37 Seconds
76,6333,2.9,Blinky Bill: The Movie
76,1025,4.5,Bakugan: Geogan Rising
76,2494,2.4,Ben Platt Live from Radio City Music Hall
76,6633,1.2,Donnie Brasco
76,8227,3.3,The Bridge
76,2375,3.1,The Blazing Sun
76,2036,4.5,#Alive
76,4516,2.9,ReMastered: Who Shot the Sheriff
76,7317,2.5,Little Singham aur Kaal ka Mahajaal
76,6431,2.7,Cat on a Hot Tin Roof
76,8665,2.7,Urvi
76,7862,1.5,Revenge
77,6713,5.0,Everybody Knows
77,5666,3.6,Eddie - Strongman
77,3266,5.0,GO! The Unforgettable Party
77,4364,3.4,My Little Pony Friendship Is Magic: Best Gift Ever
77,5630,5.0,Take the 10
77,2729,4.8,Kaal
77,4761,2.0,Father of the Year
77,5059,2.3,A Futile and Stupid Gesture
77,7219,2.7,Know Your Enemy - Japan
77,5386,1.1,The Legend of Bruce Lee
77,5080,3.4,Pyar Ke Do Pal
77,5588,4.8,Jonas
77,3195,3.2,Jindua
77,53,3.0,InuYasha the Movie 4: Fire on the Mystic Island
77,5092,1.5,Devilman Crybaby
77,7391,4.3,Man Up
77,7453,5.0,Midnight Misadventures With Mallika Dua
77,2611,4.1,Tjovitjo
77,1701,1.9,American Horror Story
77,1319,2.1,Xico's Journey
78,3667,4.1,3Below: Tales of Arcadia
78,4914,3.0,海的儿子
78,5754,4.5,Sky Ladder: The Art of Cai Guo-Qiang
78,5726,3.4,A Grand Night In: The Story of Aardman
78,7134,1.9,Joe Cocker: Mad Dog with Soul
78,1781,2.7,Somebody Feed Phil
78,7337,2.6,Lorai: Play to Live
78,7360,4.9,Lucky: No Time for Love
78,7826,3.9,Ralph Breaks the Internet: Wreck-It Ralph 2
78,879,4.2,Halston
78,691,3.9,So Not Worth It
78,4531,3.2,LOST SONG
78,2809,3.5,Search Party
78,2841,3.0,Mighty Little Bheem: Festival of Colors
78,7843,1.0,Red Christmas
78,3712,3.8,Hikaru Utada Laughter in the Dark Tour 2018
78,2567,2.7,Death Can Wait
78,999,5.0,Stowaway
78,2466,2.7,Mako Mermaids: An H2O Adventure
78,7563,1.7,National Parks Adventure
79,4099,1.9,Behind the Curve
79,4294,2.4,The Theory of Everything
79,7918,2.8,Sadqay Tumhare
79,7515,2.7,Movie 43
79,1581,4.5,Super Monsters: Santa’s Super Monster Helpers
79,2510,3.3,The Beach Loafer
79,1619,4.2,Oddbods
79,2542,2.7,True: Terrific Tales
79,1265,5.0,The Girl on the Train
79,1365,4.5,Zig & Sharko
79,2967,2.0,Shopkins
79,7209,3.5,Kingdoms of the Sky
79,3837,2.6,Jailbirds
79,657,2.9,The Mole
79,1092,3.7,Dolly Parton: A MusiCares Tribute
79,1761,2.9,Little Monsters
79,2869,1.0,Amit Tandon: Family Tandoncies
79,4637,5.0,Boca Juniors Confidential
79,4988,4.0,Children of the Whales
79,3231,3.8,True: Winter Wishes
80,6731,4.2,Fairy Tail
80,430,3.3,Sexy Beasts
80,5619,5.0,Heroes Wanted
80,2178,3.6,The Next Step
80,3353,1.9,Zoé: Panoramas
80,5629,1.6,Pink
80,4248,2.2,Todd Glass: Stand-Up Special
80,7653,1.0,Onaatah
80,1649,2.9,Great Pretender
80,5293,3.1,Berserk: The Golden Age Arc III - The Advent
80,1454,3.3,Good Hair
80,2248,3.5,The Claudia Kishi Club
80,1618,4.9,Octonauts
80,7583,3.5,Night Comes On
80,6822,3.1,Galavant
80,1223,4.6,Dealer
80,7731,3.9,Peter and the Farm
80,7334,4.9,Long Time Running
80,1242,3.6,Murder Among the Mormons
80,6707,4.3,Ethirmarai
81,8096,3.6,Stop at Nothing: The Lance Armstrong Story
81,1329,4.6,The Misadventures of Hedi and Cokeman
81,4920,3.5,Dude
81,7924,3.6,Salem: His Sister's Father
81,1515,3.0,Guest House
81,597,4.8,Talladega Nights: The Ballad of Ricky Bobby
81,6455,5.0,Cheapest Weddings
81,6915,2.6,Hangman
81,3051,4.0,Aruna & Her Palate
81,2408,2.0,My Mister
81,8517,1.9,The Stanford Prison Experiment
81,6859,4.7,God Knows Where I Am
81,544,4.3,Workin' Moms
81,94,3.9,Show Dogs
81,4365,1.1,Frontier
81,3812,3.3,It's Bruno!
81,573,2.9,Kung Fu Panda
81,6371,3.7,Brave Miss World
81,3431,2.1,The Bling Lagosians
81,2224,4.6,Funan
82,8577,3.6,This Was Tomorrow
82,1969,3.3,Road To High & Low
82,6046,4.4,A Most Violent Year
82,2939,5.0,Horse Girl
82,682,4.6,Why Are You Like This
82,6516,4.6,Colonia
82,5004,2.8,21 Thunder
82,8129,4.3,SuperNature: Wild Flyers
82,411,1.1,Chhota Bheem And The Crown of Valhalla
82,1600,5.0,Chico Bon Bon and the Very Berry Holiday
82,5073,4.5,The Open House
82,4330,2.4,Accident
82,2310,4.5,David Foster: Off the Record
82,6344,2.6,Blue Valentine
82,439,4.4,Deep
82,1351,1.8,"Our Lady of San Juan, Four Centuries of Miracles"
82,8173,2.7,Thackeray
82,8564,3.4,The World Is Not Enough
82,7694,4.5,Pahuyut Fighting Beat
82,4376,3.3,The Final Table
83,9,5.0,The Starling
83,6691,3.9,Empire of Scents
83,6562,1.2,Dante's Peak
83,205,1.0,Kyo Kii... Main Jhuth Nahin Bolta
83,1489,5.0,Regiment Diaries
83,2180,3.7,Toradora!
83,3181,3.3,The Irishman: In Conversation
83,1933,4.0,Wentworth
83,3256,2.4,Iliza Shlesinger: Unveiled
83,6854,2.6,Ginger & Rosa
83,5354,3.4,Life Plan A and B
83,7286,1.5,Legion
83,4770,3.9,Going for Gold
83,3625,2.4,No One Will Ever Know
83,761,3.0,Human: The World Within
83,913,5.0,Time to Dance
83,5103,4.2,La Mante
83,3332,2.0,Christmas Survival
83,579,3.2,Midnight Run
83,4378,1.5,The Pixar Story
84,6977,4.9,Hitch
84,2601,1.9,Rich in Love
84,6645,3.2,Dragonkala Ka Rahasya
84,919,2.8,The Sons of Sam: A Descent into Darkness
84,5801,4.0,Conspiracy
84,3145,4.7,Rock On!!
84,6601,2.1,Devlok with Devdutt Pattanaik
84,1273,1.7,"Blue, Painful, Fragile"
84,6127,4.6,AlphaGo
84,3434,3.5,The Influence
84,1506,4.0,Shaun the Sheep
84,6389,1.3,"Bure Kaam Bura Natija, Kyun Bhai Chacha Haan Bhatija"
84,3696,1.0,Record of Grancrest War
84,2921,3.1,Narcos: Mexico
84,8216,3.7,The Bomb Squad
84,3865,2.9,Jo Pil-ho: The Dawning Rage
84,2161,4.0,Nasha Natasha
84,5233,5.0,The Death and Life of Marsha P. Johnson
84,371,1.9,Pomegranates and Myrrh
84,7898,4.0,Rukh
85,1637,3.6,Don’t Listen
85,3624,5.0,No Good Nick
85,2665,4.1,The King: Eternal Monarch
85,5865,3.2,Marvel Super Hero Adventures: Frost Fight!
85,382,2.9,All American
85,7198,2.0,Kill Bill: Vol. 2
85,5927,1.4,Wyatt Cenac: Brooklyn
85,1061,4.4,Jeffrey Epstein: Filthy Rich
85,8034,2.1,Skydancers
85,7158,2.3,Kaabil
85,8212,3.0,The Blackcoat's Daughter
85,7639,1.9,Ocean's Twelve
85,8077,4.1,Spy Time
85,7909,1.0,Russell Peters: Notorious
85,5699,2.9,Back to 1989
85,2062,3.5,Blue Exorcist
85,7628,3.4,Nurse Jackie
85,5000,2.8,Flint Town
85,4417,5.0,The Holiday Calendar
85,2340,3.6,Vivah
86,2271,3.2,Dharam Sankat Mein
86,3125,4.7,The Danish Girl
86,6519,4.9,Comedy Bang! Bang!
86,5371,4.4,Aditi Mittal: Things They Wouldn't Let Me Say
86,5319,1.4,Lynne Koplitz: Hormonal Beast
86,6054,4.7,A Russell Peters Christmas
86,3580,2.5,Invader Zim: Enter the Florpus
86,6411,4.2,Camp X
86,3173,3.9,Teasing Master Takagi-san
86,5642,2.1,Coin Heist
86,3121,1.4,Don't F**k with Cats: Hunting an Internet Killer
86,787,4.7,Cradle 2 the Grave
86,4158,2.8,Nathicharami
86,4611,3.3,Vettai
86,5145,3.0,Padamu Aku Bersujud
86,4538,4.7,Truth or Dare
86,4426,3.6,Barfi!
86,440,2.5,Explained
86,4638,2.7,Ingobernable
86,2295,1.6,Hunter in the Blue Side of Manchester
87,7163,4.7,Kacche Dhaagey
87,5065,3.2,Prison Playbook
87,1017,3.5,Dhobi Ghat (Mumbai Diaries)
87,2316,4.0,The Silence of Others
87,1493,3.5,Isa Pa with Feelings
87,414,2.2,Chhota Bheem Aur Hanuman
87,5429,4.3,Kanavu Variyam
87,6136,3.4,American Circumcision
87,1379,3.6,Black Rose
87,1877,3.5,Private Lives
87,2109,4.0,John Was Trying to Contact Aliens
87,7191,4.4,Kickboxer: Retaliation
87,4280,3.9,Imperfect
87,2996,2.9,Alex Fernández: The Best Comedian in the World
87,7765,1.0,Power Rangers Jungle Fury
87,6767,3.1,Flash of Genius
87,2084,4.3,All Together Now
87,5307,4.1,Resurface
87,4009,1.0,Jeff Dunham: Minding the Monsters
87,7530,2.2,Mutiny on the Bounty
88,5516,2.2,Shepherds and Butchers
88,7967,3.0,Secret
88,3139,1.9,Honeymoon Travels Pvt. Ltd.
88,2524,2.2,Magic for Humans
88,4375,4.6,Target
88,2941,3.0,Locke & Key
88,3235,3.2,Shot Caller
88,3444,2.6,Legend Quest: Masters of Myth
88,2085,2.0,I AM A KILLER: RELEASED
88,7331,4.0,LoliRock
88,7232,3.1,Krish Trish and Baltiboy: Part II
88,1785,4.7,Holidate
88,6962,2.6,Hero
88,2210,4.6,Offering to the Storm
88,5064,2.0,Acts of Vengeance
88,5152,2.6,Cuba and the Cameraman
88,4867,3.7,Evil Genius
88,7504,2.3,Monty Don's French Gardens
88,4237,2.8,Sam Kinison: Breaking the Rules
88,2882,1.9,The Arbitration
89,6638,3.2,Down The Fence
89,8036,3.7,Sleeping with Other People
89,7060,1.8,In Search of Fellini
89,6620,2.2,Dog Eat Dog
89,8480,3.0,The Rehearsal
89,3380,2.2,The Awakening of Motti Wolkenbruch
89,7110,4.7,Jack and the Cuckoo-Clock Heart
89,7303,5.0,Lifeline
89,3822,1.5,Hamid
89,2935,1.8,Thottappan
89,4982,3.6,In This Corner of the World
89,4413,3.2,Kopitiam
89,3775,4.6,Cosmos Laundromat: First Cycle
89,7716,4.4,Paul Blart: Mall Cop
89,8110,2.7,Stuart Little 2
89,621,3.6,Legend of Exorcism
89,5287,5.0,The Vampire Diaries
89,2708,3.0,El Reemplazante
89,7839,3.0,Rebel Without a Cause
89,6304,3.0,"Big Dreams, Small Spaces"
90,7514,1.5,Mountain
90,6614,5.0,Disciples Of The 36th Chamber
90,3396,3.6,ChuChuTV Surprise Eggs Learning Videos (English)
90,6603,2.3,Dexter
90,5931,2.7,The Battered Bastards of Baseball
90,8243,3.7,The Chefs' Line
90,1752,2.2,Elf Pets: Santa’s Reindeer Rescue
90,8516,3.5,The Spy Who Fell to Earth
90,3784,2.0,March Comes in Like a Lion
90,8414,3.0,The Matrix
90,155,1.9,Labyrinth
90,1036,5.0,Time Trap
90,8750,3.2,Winter's Bone
90,5347,4.4,Bountiful Blessings
90,2455,2.9,The Stolen
90,719,4.2,Power Rangers Dino Fury
90,3082,3.3,Occupied
90,118,2.6,Gurgaon
90,6048,2.5,A new Capitalism
90,8534,2.9,The Tribes of Palos Verdes
91,2829,5.0,Marc Maron: End Times Fun
91,6109,4.1,Albion: The Enchanted Stallion
91,8045,2.7,SMOSH: The Movie
91,638,4.6,Sex/Life
91,3207,4.0,Atlantics
91,3860,2.0,Crime Diaries: Night Out
91,5966,4.8,15-Aug
91,7228,3.9,Krish Trish and Baltiboy: Best Friends Forever
91,3085,2.3,Robot Trains
91,1611,3.8,Are You The One
91,45,4.1,My Heroes Were Cowboys
91,986,3.5,Kocan Kadar Konus 2: Dirilis
91,1408,3.5,The Magicians
91,1519,2.5,Mukhsin
91,1067,3.1,The Underclass
91,8783,2.7,Yoko
91,2658,1.9,Bleach
91,2020,3.7,Dhh
91,3430,4.1,Insatiable
91,3054,2.0,Breaking the Bank
92,3522,2.2,Shanghai Fortress
92,842,2.8,High on the Hog: How African American Cuisine Transformed America
92,2939,1.2,Horse Girl
92,4935,3.9,Amateur
92,4226,3.9,The Paper
92,2161,1.5,Nasha Natasha
92,7659,5.0,Once Upon a Time in the West
92,7307,2.7,Limmy's Show!
92,7478,2.7,Mokalik (Mechanic)
92,7160,4.4,Kaalia
92,8186,2.1,The Age of Shadows
92,1181,3.5,Country Comfort
92,1243,2.1,Black or White
92,3409,2.0,The Laundromat
92,437,4.2,Cosmic Sin
92,2190,2.9,The Umbrella Academy
92,5756,2.1,Justin Timberlake + the Tennessee Kids
92,6834,5.0,Genius of the Ancient World
92,8564,1.8,The World Is Not Enough
92,3527,4.6,"The Mind, Explained"
93,3789,1.8,Killer Ratings
93,3972,2.9,Danur: I Can See Ghosts
93,223,2.1,John of God: The Crimes of a Spiritual Healer
93,836,3.2,Ghost Lab
93,6945,2.5,He's Out There
93,6663,5.0,Easy Fortune Happy Life
93,8523,4.1,The Super Mario Bros. Super Show!
93,3163,3.1,Saaho
93,8634,4.6,Troy: The Odyssey
93,2023,4.0,Kaagar
93,1771,3.0,Afronta! Facing It!
93,5262,3.2,Terrace House: Aloha State
93,1311,4.4,Namaste Wahala
93,4621,3.8,Made in Mexico
93,8598,2.9,"To Wong Foo, Thanks for Everything! Julie Newmar"
93,718,1.4,Life of Crime
93,2864,3.8,Velvet Colección: Grand Finale
93,7369,1.3,Mad Money
93,1692,1.8,America's Next Top Model
93,6830,3.1,Gehenna: Where Death Lives
94,3680,4.3,Free Rein
94,7609,5.0,NOVA: Holocaust Escape Tunnel
94,450,2.0,The Twilight Saga: New Moon
94,6283,4.0,Benji: Off the Leash
94,7500,1.1,"Monster High: Scaris, City of Frights"
94,1276,2.2,M8 - When Death Rescues Life
94,1469,4.0,What's Eating Gilbert Grape
94,2930,5.0,Love for Sale 2
94,3249,3.6,Bangkok Buddies
94,1226,4.4,The Houseboat
94,717,4.1,Headspace: Unwind Your Mind
94,6189,5.0,Assimilate
94,2940,4.2,Jada
94,8096,2.7,Stop at Nothing: The Lance Armstrong Story
94,8519,2.1,The Story of Us with Morgan Freeman
94,7814,3.0,R.L. Stine's Mostly Ghostly
94,2868,3.9,Always a Witch
94,3156,4.7,Zero Hour
94,5393,4.3,Breakout
94,555,3.8,Snowpiercer
95,4762,3.8,Home: Adventures with Tip & Oh
95,5129,5.0,El Camino Christmas
95,6592,1.0,Den of Thieves
95,5942,2.8,A Stoning in Fulham County
95,1409,4.3,The Vanished
95,7113,4.8,Jackie Brown
95,3941,2.5,Rimba Racer
95,427,4.6,Wannabe Courageous
95,7419,1.9,Masoom
95,3404,1.4,MONKART
95,5805,2.1,The Fierce Wife
95,1522,4.6,Talentime
95,380,1.0,The Flash
95,7964,3.9,Searching for Bobby Fischer
95,2720,4.0,Dostana
95,917,2.6,Framing John DeLorean
95,2331,2.9,Home Game
95,8759,2.6,World's Weirdest Homes
95,3561,2.1,13 Reasons Why: Beyond the Reasons
95,2863,4.7,There Will Be Blood
96,1760,5.0,LEGO: CITY Adventures
96,6668,3.2,Ek Cup Chya
96,5181,3.9,The Journey Is the Destination
96,8413,1.0,The Mask of Zorro
96,3247,4.4,Trolls: The Beat Goes On!
96,3100,4.2,Jarhead: Law of Return
96,3879,2.7,Ingress: The Animation
96,727,5.0,Picture a Scientist
96,5103,5.0,La Mante
96,8043,4.9,Smart People
96,165,1.6,Oldsters
96,7203,3.2,Killer Klowns from Outer Space
96,6160,3.2,Anchor and Hope
96,8617,2.7,Trash
96,8474,4.2,The Rap Game
96,3986,3.7,The OA
96,5193,4.7,The Little Nyonya
96,8163,2.7,Temporada de Caza
96,190,3.8,Thimmarusu
96,74,3.8,The World's Most Amazing Vacation Rentals
97,3520,4.8,Locked on You
97,7212,1.7,Kis Kisko Pyaar Karoon
97,4340,4.5,Haunted House
97,5917,1.3,Ralphie May: Unruly
97,1790,4.7,Blood of Zeus
97,958,5.0,Seven
97,6871,3.6,Gomorrah
97,4187,3.7,Adhugo
97,2005,1.7,Lara and the Beat
97,3933,1.0,Petta (Telugu Version)
97,5229,1.8,Bomb Scared
97,3897,4.3,KO One
97,6056,2.3,A Separation
97,3671,1.0,Extreme Engagement
97,7494,3.7,Monster High: Fright On!
97,7320,3.1,Little Sister
97,2619,5.0,Lembi 8 Giga
97,1720,1.0,What We Wanted
97,4029,4.6,Bangkok Love Stories: Hey You!
97,5303,2.8,Manoranjan
98,7297,1.7,License to Drill: Louisiana
98,7700,1.5,Palm Trees in the Snow
98,4986,1.3,The Art of Loving
98,3050,4.7,Thieves of the Wood
98,297,4.6,Navarasa
98,8416,4.3,The Matrix Revolutions
98,883,3.3,"Love, Death & Robots"
98,8729,3.7,Where the Money Is
98,8755,2.9,Women Behind Bars
98,5955,2.8,Splatter
98,8780,2.1,Yo-Kai Watch
98,7605,3.6,NOVA: Decoding the Weather Machine
98,5011,1.6,Schubert In Love
98,622,3.1,Lying and Stealing
98,1171,3.7,Seaspiracy
98,1624,1.9,The Da Vinci Code
98,204,1.8,Kyaa Super Kool Hain Hum
98,545,3.3,YooHoo to the Rescue
98,8305,1.4,The Flintstones in Viva Rock Vegas
98,3444,4.9,Legend Quest: Masters of Myth
99,4311,3.5,Voltron: Legendary Defender
99,7004,5.0,Hot Property
99,871,4.5,Sardar Ka Grandson
99,5977,2.9,Æon Flux
99,3773,2.9,A Silent Voice
99,5109,4.2,Part-Time Idol
99,5218,1.0,Belief: The Possession of Janet Moses
99,8650,3.5,Tyke Elephant Outlaw
99,3931,1.9,You vs. Wild
99,1426,1.0,Gangaajal
99,7575,2.3,Nazi Concentration Camps
99,5595,4.1,Boy Missing
99,5392,3.5,Barbie Life in the Dreamhouse
99,531,1.7,Rise: Ini Kalilah
99,2580,4.3,Hollywood
99,807,4.1,Seven Souls in the Skull Castle: Season Moon Kagen
99,8496,3.9,The Salvation
99,8671,3.0,Veerappan
99,3737,3.3,Kill la Kill
99,5302,2.9,Little Evil
100,5106,4.4,Bibi & Tina: Tohuwabohu Total
100,1987,2.9,Residue
100,4479,2.0,Great News
100,7504,2.3,Monty Don's French Gardens
100,4712,4.3,2 States
100,5684,4.6,Miss in Kiss
100,7382,1.0,Maharakshak: Aryan
100,6700,2.3,Entanglement
100,6483,3.1,Chuck Chicken
100,7747,3.8,Planet Earth II
100,2212,4.2,Sing On! Spain
100,1305,4.2,Awara Paagal Deewana
100,3725,3.0,Shooter
100,5350,5.0,Fartsa
100,1760,3.1,LEGO: CITY Adventures
100,6529,3.6,Consequences 
100,3246,3.2,The Dragon Prince
100,8274,1.6,The Detained
100,181,3.3,Turning Point: 9/11 and the War on Terror
100,3536,4.3,Saawan
